Unique_ID,Department,Number,Title,Credits,Description
jmc-4543,jmc,4543,Sci-Fi & Fantasy Writing,3 Credit Hours.,"(Slashlisted withJMC 5543) Prerequisite:JMC 3504. Although most people lump science fiction and fantasy stories together, these two genres are worlds apart. This course will help you expand your understanding of the two areas by focusing on world building, tech, and magic as well as potential societal differences. Sci-Fi & Fantasy Writing allows participants to dig more deeply into genres they wish to explore. No student may earn credit for both 4543 and 5543. (F, Sp)"
jmc-4563,jmc,4563,Category Fiction,3 Credit Hours.,"(Slashlisted with 5563) Prerequisite: 3504 and 3514, or permission of instructor. May be repeated once with change of content; maximum credit six hours. In-depth study of current popular fiction genres and techniques used by category authors. Discussion of books in terms of fiction devices and application of such techniques to student's own work. No student may earn credit for both 4563 and 5563. (F)"
jmc-4573,jmc,4573,Theories of Professional Writing,3 Credit Hours.,"(Slashlisted withJMC 5573) Prerequisite: majors only;JMC 3504. Study of significant theories of the writing process, the motivation to write, and intended effects of writing. Students will address aesthetics, philosophy and values relating to careers in writing. No student may earn credit for both 4573 and 5573. (F, Sp)"
jmc-4583,jmc,4583,Romance & Suspense Writing,3 Credit Hours.,"(Slashlisted withJMC 5583) Prerequisite:JMC 3504. These two genres exist independently of each other, yet can blend to make a hybrid that remains a highly successful type of story. This course will illustrate the core values of Romance and Suspense, touching on the various subgenres of each, then show participants how to use those core elements to create romantic suspense stories. Romance & Suspense Writing allows interested participants to gain a more rounded knowledge of each genre so that they can write in either field or combine the two. No student may earn credit for both 4583 and 5583. (F, Sp)"
jmc-4593,jmc,4593,Young Adult Fiction Writing,3 Credit Hours.,"(Slashlisted withJMC 5593) Prerequisite:JMC 3504. Young adult fiction is a thriving sector of the book industry. This class deconstructs the state of the young adult market and uses current award winners and bestsellers as models of aspects of story such as characterization, world-building, plotting and voice. Students learn how to position their work in a booming market and discover how writing young adult fiction is similar to and different from writing for adults. No student may earn credit for both 4593 and 5593. (F, Sp)"
jmc-4603,jmc,4603,Business of Professional Writing,3 Credit Hours.,"Prerequisite:JMC 4573& Senior Standing. The capstone course should reflect the culmination of the student's training in writing technique and craftsmanship and demonstrate the student's ability to apply such knowledge in his or her own writing. Furthermore, the student should show awareness of the marketplace and what constitutes work that is commercial, professional, and saleable. (F, Sp) [V]."
jmc-4623,jmc,4623,Producing and Directing for Multi-Camera,3 Credit Hours.,"(Slashlisted with 5623) Prerequisite: 2644. Covers the techniques of multi-camera for studio and/or location production. Preparatory, practical, technical, and theoretical issues regarding pre-production, production, and directorial work for live television. No student may earn credit for both 4623 and 5623. (Irreg.)"
jmc-4633,jmc,4633,Advanced Video Production,3 Credit Hours.,"(Slashlisted with 5633) Prerequisite: 2033, 3613. May be repeated once; maximum credit six hours. Advanced single-camera class. Units on aesthetics, lighting, visualization, post-production and the integrations of sound. Intensive practice and skill development in television production techniques. No student may earn credit for both 4633 and 5633. Laboratory (F, Sp)"
jmc-4643,jmc,4643,Advanced Audio Production,3 Credit Hours.,"(Slashlisted withJMC 5643) Prerequisite: 2623, 3633. Advanced study of the technology, capabilities and utilization of audio media. Units on advanced audio techniques for radio, television and film. Intensive practice and skill development in audio production techniques. No student may earn credit for both 4643 and 5643. (Irreg.)"
jmc-4653,jmc,4653,Issues And Ethics In Electronic Media,3 Credit Hours.,"Prerequisite: 90 hours including twelve hours of Journalism and Mass Communications courses. Capstone course for Broadcasting and Electronic Media. Identification, examination, and analysis of current and ethical issues affecting media and media industries. Course content varies. (Sp) [V]
."
jmc-4673,jmc,4673,Advanced Broadcast News,3 Credit Hours.,"(Slashlisted with 5673) Prerequisite: 3013 and 3773. Study of current requirements for and practice of public affairs programming, including news. Evolution of broadcast documentary form; writing, filming, editing techniques; budgeting and scheduling; actual preparation of public affairs programs of various types with emphasis on the extended-length news documentary. No student may earn credit for both 4673 and 5673. Laboratory (Sp)"
jmc-4683,jmc,4683,Multimedia Content Management,3 Credit Hours.,"(Slashlisted with 5683) Prerequisite: 3013 and 3683. Examines working with media content in a variety of formats such as text, audio, video, photography and graphics, for online media. Instruction and practice in editing designing, presenting, and managing news and information content for online media. No student may earn credit for both 4683 and 5683. (F, Sp)  [V] 
."
jmc-4734,jmc,4734,Film Script Writing,4 Credit Hours.,"Prerequisite: 2033, 3504 or permission. May be repeated; maximum credit eight hours. Analysis of practical creative problems in writing the feature length narrative screenplay. Instruction in specific approaches and techniques including outlining, the three-act structure, format, dialogue, and characterization. Supervised writing of an original screenplay by each student. (Sp)"
jmc-4753,jmc,4753,Documentary Research and Writing,3 Credit Hours.,"(Slashlisted with 5753) Prerequisite: 2644, 3723 or concurrent enrollment or permission. Covers the preparation of a documentary from both practical and critical/theoretical directions. Focuses on research, writing and submission of documentary proposals, and practical writing exercises. No student may earn credit for both 4753 and 5753. (F)"
jmc-4763,jmc,4763,Documentary Producing and Directing,3 Credit Hours.,"(Slashlisted with 5763) Prerequisite: 4753. Emphasis is on the production and post-production phases of producing a documentary and developing the necessary skills. These include camera, lighting, sound recording, styles of visual coverage, interviewing, etc. The post production skills may include editing sound, visuals, writing and recording narration and voice over tracks, along with titles and graphics to complete a documentary. Students will shoot and complete a documentary project. No student may earn credit for both 4763 and 5763. (Sp)"
jmc-4773,jmc,4773,Post Production and Graphics,3 Credit Hours.,"(Slashlisted with 5773) Prerequisite: 3613. Practice and understanding of the aesthetic and technical applications of digital editing and design. Advanced non-linear editing techniques, DVD creation, graphic design, soundtrack creation, and compositing are covered in the context of fiction and non-fiction visual storytelling. No student may earn credit for both 4773 and 5773. (F, Sp)"
jmc-4793,jmc,4793,Broadcast Advertising Production,3 Credit Hours.,"(Slashlisted with 5793) Prerequisite: 2623 and 3613, or permission of instructor. Addresses all the major stages of creating broadcast advertising messages from research and development of scripts through production, post production and final presentation. Emphasis will be placed on working in teams to create commercial messages. No student may earn credit for both 4793 and 5793. (Irreg.)"
